UserID,SessionID,ProductID,CartEvent,OrderID,OrderStatus,PaymentMethod,Timestamp
U0053,S0098,P0021,add,O6876,No order,None,2024-01-10 7:55:00
U0083,S0248,P0040,purchase,No Order,No order,None,2024-01-05 7:07:00
U0046,S0236,P0032,add,No Order,No Order,None,2024-01-06 9:35:00
U0040,S0138,P0048,remove,No Order,Canceled,Debit Card,2024-01-18 0:09:00
U0022,S0116,P0046,remove,No Order,No Order,None,2024-01-09 14:32:00
U0095,S0187,P0050,view,O6881,No Order,Debit Card,2024-01-29 12:13:00
U0039,S0136,P0047,remove,O6882,Pending,None,2024-01-03 9:00:00
U0028,S0075,P0006,remove,O6883,No order,Paypal,2024-01-30 12:35:00
U0055,S0265,P0040,add,No Order,Pending,None,2024-01-02 3:15:00
U0081,S0179,P0035,view,O6885,No order,None,2024-01-09 17:41:00
U0076,S0276,P0009,view,No Order,Pending,None,2024-01-03 2:55:00
U0069,S0300,P0004,purchase,O6887,Canceled,None,2024-01-15 17:11:00
U0066,S0229,P0003,view,O6888,Canceled,Debit Card,2024-01-10 3:27:00
U0079,S0025,P0048,purchase,No Order,Pending,None,2024-01-26 2:59:00
U0071,S0231,P0036,add,O6890,No Order,Credit Card,2024-01-12 18:22:00
U0034,S0135,P0034,remove,No Order,Pending,Paypal,2024-01-05 14:09:00
U0038,S0231,P0033,purchase,O6892,Delivered,Credit Card,2024-01-09 4:33:00
U0082,S0172,P0024,view,No Order,No order,None,2024-01-23 15:42:00
U0059,S0221,P0020,purchase,O6894,Canceled,Credit Card,2024-01-07 4:11:00
U0055,S0212,P0029,purchase,No Order,No order,Credit Card,2024-01-17 16:16:00
U0042,S0205,P0015,purchase,No Order,No order,Paypal,2024-01-14 6:02:00
U0065,S0013,P0029,remove,O6897,Pending,Credit Card,2024-01-29 8:58:00
U0042,S0227,P0014,view,No Order,No Order,Paypal,2024-01-16 0:12:00
U0083,S0020,P0001,view,O6899,No Order,Debit Card,2024-01-18 19:43:00
U0045,S0117,P0047,add,O6900,No Order,None,2024-01-04 7:25:00
U0062,S0120,P0011,add,O6901,No order,None,2024-01-29 8:07:00
U0081,S0274,P0045,view,No Order,Pending,Credit Card,2024-01-16 13:01:00
U0079,S0030,P0048,view,No Order,Canceled,Paypal,2024-01-16 14:12:00
U0044,S0275,P0040,purchase,O6904,No order,None,2024-01-13 22:23:00
U0008,S0095,P0004,add,No Order,No Order,None,2024-01-08 18:37:00
U0054,S0015,P0043,purchase,O6906,No order,None,2024-01-21 16:36:00
U0061,S0170,P0038,view,No Order,Canceled,Credit Card,2024-01-02 17:17:00
U0092,S0146,P0037,purchase,O6908,Pending,Credit Card,2024-01-15 3:36:00
U0099,S0077,P0031,add,No Order,No order,Paypal,2024-01-19 20:52:00
U0033,S0156,P0029,remove,No Order,Pending,Paypal,2024-01-23 12:13:00
U0077,S0207,P0006,purchase,No Order,No order,Debit Card,2024-01-11 9:44:00
U0015,S0222,P0012,remove,No Order,No order,Credit Card,2024-01-15 23:12:00
U0012,S0196,P0008,purchase,O6913,No order,None,2024-01-01 9:35:00
U0075,S0170,P0027,purchase,No Order,No order,None,2024-01-07 5:11:00
U0073,S0166,P0022,remove,No Order,Canceled,Credit Card,2024-01-30 18:44:00
U0043,S0130,P0034,purchase,O6916,Pending,Paypal,2024-01-30 9:46:00
U0002,S0187,P0046,remove,O6917,No Order,Credit Card,2024-01-06 3:00:00
U0025,S0116,P0033,purchase,O6918,Shipped,None,2024-01-25 11:06:00
U0033,S0281,P0043,purchase,O6919,Canceled,Debit Card,2024-01-18 3:18:00
U0025,S0144,P0007,remove,O6920,Canceled,None,2024-01-03 7:27:00
U0006,S0257,P0010,add,O6921,No order,None,2024-01-13 3:48:00
U0010,S0019,P0039,purchase,No Order,No order,None,2024-01-20 4:10:00
U0008,S0283,P0042,remove,O6923,No order,None,2024-01-28 14:04:00
U0069,S0103,P0049,purchase,O6924,No order,None,2024-01-15 14:17:00
U0014,S0071,P0050,view,O6925,Canceled,None,2024-01-12 17:52:00
U0001,S0123,P0012,add,No Order,No Order,Paypal,2024-01-29 6:45:00
U0085,S0239,P0039,remove,No Order,No order,None,2024-01-19 11:36:00
U0034,S0216,P0029,purchase,O6928,No order,None,2024-01-03 19:00:00
U0057,S0238,P0014,view,No Order,Pending,Debit Card,2024-01-26 14:34:00
U0013,S0213,P0009,view,No Order,No Order,Paypal,2024-01-14 8:54:00
U0057,S0043,P0036,add,O6931,No Order,None,2024-01-23 19:31:00
U0076,S0147,P0034,remove,O6932,Pending,Credit Card,2024-01-23 14:32:00
U0069,S0211,P0022,purchase,O6933,Canceled,None,2024-01-19 16:11:00
U0096,S0133,P0046,remove,O6934,No order,None,2024-01-21 13:07:00
U0058,S0254,P0046,purchase,No Order,Shipped,None,2024-01-26 18:11:00
U0021,S0077,P0035,remove,No Order,No order,None,2024-01-06 20:52:00
U0062,S0046,P0003,remove,O6937,No order,Paypal,2024-01-06 22:05:00
U0048,S0020,P0001,purchase,No Order,No order,None,2024-01-23 16:02:00
U0024,S0090,P0007,view,O6939,Pending,Credit Card,2024-01-26 6:13:00
U0078,S0070,P0016,view,No Order,Canceled,None,2024-01-13 11:42:00
U0011,S0162,P0025,view,O6941,Pending,Debit Card,2024-01-11 17:47:00
U0100,S0043,P0033,add,No Order,No order,None,2024-01-09 8:13:00
U0011,S0180,P0015,purchase,O6943,Delivered,None,2024-01-16 14:11:00
U0033,S0165,P0024,remove,O6944,No Order,None,2024-01-01 16:21:00
U0009,S0129,P0014,add,No Order,No Order,None,2024-01-07 14:04:00
U0055,S0177,P0045,view,O6946,No order,Debit Card,2024-01-22 19:32:00
U0076,S0292,P0040,purchase,O6947,Delivered,None,2024-01-19 9:14:00
U0037,S0184,P0015,remove,O6948,No order,None,2024-01-06 1:37:00
U0045,S0164,P0018,view,O6949,Canceled,None,2024-01-09 13:29:00
U0003,S0278,P0026,add,No Order,No order,None,2024-01-20 18:06:00
U0011,S0279,P0025,add,No Order,No order,None,2024-01-12 8:49:00
U0071,S0207,P0004,purchase,No Order,Canceled,None,2024-01-13 3:00:00
U0048,S0198,P0029,purchase,No Order,No order,None,2024-01-24 4:25:00
U0080,S0234,P0041,remove,No Order,No Order,Credit Card,2024-01-01 3:02:00
U0001,S0278,P0045,remove,No Order,Canceled,Debit Card,2024-01-16 4:16:00
U0040,S0251,P0040,view,No Order,No order,Paypal,2024-01-03 14:45:00
U0052,S0210,P0017,purchase,O6957,No order,None,2024-01-19 19:56:00
U0054,S0204,P0036,purchase,No Order,No order,None,2024-01-10 8:16:00
U0049,S0105,P0050,add,No Order,No Order,None,2024-01-25 11:54:00
U0076,S0178,P0028,remove,No Order,No Order,Credit Card,2024-01-17 21:23:00
U0059,S0127,P0035,purchase,O6961,Canceled,None,2024-01-11 14:34:00
U0016,S0213,P0034,view,No Order,No Order,None,2024-01-19 11:00:00
U0042,S0262,P0003,purchase,O6963,Delivered,Credit Card,2024-01-24 21:56:00
U0077,S0244,P0047,remove,O6964,No order,Credit Card,2024-01-16 15:34:00
U0063,S0268,P0037,view,O6965,Canceled,None,2024-01-05 0:42:00
U0063,S0272,P0044,view,O6966,No Order,None,2024-01-27 1:30:00
U0096,S0039,P0020,purchase,No Order,No order,None,2024-01-15 2:26:00
U0020,S0202,P0049,remove,O6968,Canceled,None,2024-01-01 16:22:00
U0094,S0287,P0040,purchase,O6969,Canceled,None,2024-01-09 8:13:00
U0099,S0193,P0017,purchase,O6970,Pending,None,2024-01-07 15:06:00
U0048,S0062,P0002,add,No Order,Pending,None,2024-01-22 12:46:00
U0039,S0219,P0004,remove,No Order,No order,Debit Card,2024-01-21 7:35:00
U0063,S0001,P0024,remove,No Order,No order,Debit Card,2024-01-24 2:18:00
U0023,S0242,P0039,add,O6974,No Order,None,2024-01-23 9:03:00
U0053,S0218,P0021,remove,No Order,Pending,None,2024-01-12 17:02:00
U0079,S0284,P0042,view,O6976,No order,Paypal,2024-01-28 15:58:00
U0035,S0121,P0009,view,No Order,No Order,None,2024-01-14 20:43:00
U0009,S0244,P0026,view,No Order,No order,None,2024-01-11 18:48:00
U0071,S0145,P0034,add,O6979,No order,None,2024-01-22 22:51:00
U0079,S0247,P0017,add,O6980,No Order,Paypal,2024-01-20 18:11:00
U0022,S0205,P0020,view,O6981,No order,None,2024-01-14 11:31:00
U0024,S0270,P0016,add,No Order,No Order,None,2024-01-24 19:01:00
U0099,S0132,P0007,view,O6983,Pending,None,2024-01-19 22:38:00
U0037,S0157,P0027,purchase,No Order,Canceled,Paypal,2024-01-05 17:12:00
U0047,S0212,P0012,add,No Order,No order,Paypal,2024-01-07 5:52:00
U0086,S0117,P0009,purchase,No Order,No order,Paypal,2024-01-08 16:32:00
U0017,S0111,P0026,view,No Order,Canceled,Paypal,2024-01-16 13:02:00
U0060,S0277,P0027,remove,No Order,No order,None,2024-01-24 11:25:00
U0059,S0068,P0045,view,No Order,No order,Credit Card,2024-01-22 20:52:00
U0070,S0190,P0011,remove,No Order,No Order,None,2024-01-22 4:06:00
U0048,S0283,P0004,purchase,O6991,No order,None,2024-01-08 16:47:00
U0061,S0151,P0009,add,No Order,No order,Credit Card,2024-01-20 5:03:00
U0072,S0063,P0044,add,O6993,Pending,None,2024-01-11 0:00:00
U0007,S0181,P0048,purchase,O6994,Delivered,None,2024-01-20 21:15:00
U0014,S0031,P0007,purchase,No Order,Shipped,None,2024-01-07 1:47:00
U0066,S0106,P0040,add,O6996,Canceled,Paypal,2024-01-20 16:19:00
U0033,S0220,P0033,view,No Order,No order,None,2024-01-01 14:47:00
U0065,S0214,P0034,remove,O6998,No order,None,2024-01-09 23:33:00
U0093,S0171,P0021,remove,O6999,No Order,None,2024-01-27 19:38:00
U0084,S0136,P0010,view,No Order,No order,Credit Card,2024-01-04 11:14:00
U0066,S0128,P0010,view,No Order,Pending,None,2024-01-25 15:50:00
U0056,S0177,P0046,view,O7002,No Order,None,2024-01-10 10:12:00
U0078,S0137,P0041,view,No Order,No order,None,2024-01-05 20:37:00
U0039,S0224,P0034,remove,O7004,No order,Paypal,2024-01-11 13:44:00
U0043,S0296,P0039,remove,No Order,No order,None,2024-01-17 12:42:00
U0007,S0296,P0049,add,No Order,No order,None,2024-01-01 23:08:00
U0055,S0161,P0032,purchase,No Order,No order,None,2024-01-23 2:24:00
U0004,S0239,P0020,add,O7008,No Order,Credit Card,2024-01-18 14:32:00
U0074,S0275,P0031,remove,No Order,No Order,Credit Card,2024-01-28 19:49:00
U0084,S0182,P0036,view,O7010,No Order,Debit Card,2024-01-04 23:43:00
U0053,S0275,P0030,remove,O7011,No order,None,2024-01-19 4:53:00
U0059,S0027,P0008,remove,No Order,No order,None,2024-01-22 4:23:00
U0088,S0190,P0015,purchase,O7013,Delivered,None,2024-01-20 16:13:00
U0087,S0282,P0018,view,No Order,No order,None,2024-01-29 6:56:00
U0034,S0118,P0014,add,No Order,No order,None,2024-01-26 20:05:00
U0098,S0164,P0004,remove,O7016,No Order,None,2024-01-18 22:02:00
U0027,S0043,P0042,add,No Order,Canceled,Credit Card,2024-01-17 0:15:00
U0016,S0124,P0038,remove,O7018,No Order,Paypal,2024-01-01 1:58:00
U0022,S0138,P0007,remove,No Order,No order,None,2024-01-20 9:29:00
U0097,S0068,P0043,view,O7020,Pending,None,2024-01-09 8:29:00
U0045,S0258,P0003,view,O7021,No order,None,2024-01-15 9:34:00
U0044,S0088,P0039,view,No Order,Pending,None,2024-01-13 17:46:00
U0024,S0143,P0024,purchase,No Order,Pending,None,2024-01-29 3:13:00
U0083,S0101,P0025,view,No Order,No Order,Debit Card,2024-01-28 19:58:00
U0072,S0203,P0009,remove,O7025,No Order,Credit Card,2024-01-13 3:53:00
U0087,S0264,P0026,add,No Order,Canceled,None,2024-01-24 17:43:00
U0081,S0151,P0031,remove,No Order,No order,None,2024-01-05 12:59:00
U0028,S0054,P0030,add,O7028,No order,Paypal,2024-01-15 8:19:00
U0051,S0014,P0045,add,O7029,Canceled,None,2024-01-14 10:05:00
U0051,S0098,P0014,purchase,No Order,Shipped,None,2024-01-29 11:26:00
U0071,S0028,P0009,purchase,No Order,Pending,None,2024-01-12 19:17:00
U0043,S0266,P0020,remove,O7032,Canceled,None,2024-01-05 20:41:00
U0080,S0075,P0036,view,No Order,No order,None,2024-01-05 1:15:00
U0020,S0182,P0032,purchase,O7034,No order,Paypal,2024-01-19 11:37:00
U0080,S0005,P0002,view,No Order,Pending,Credit Card,2024-01-25 7:50:00
U0056,S0018,P0032,purchase,No Order,No order,None,2024-01-15 17:48:00
U0007,S0009,P0008,view,O7037,No order,None,2024-01-23 8:30:00
U0036,S0243,P0021,purchase,No Order,Shipped,None,2024-01-13 4:40:00
U0085,S0030,P0008,purchase,No Order,No order,None,2024-01-24 23:59:00
U0077,S0268,P0002,remove,O7040,Pending,None,2024-01-02 5:25:00
U0050,S0168,P0021,purchase,O7041,No order,None,2024-01-26 20:37:00
U0079,S0225,P0041,purchase,O7042,No order,Paypal,2024-01-13 10:18:00
U0030,S0233,P0015,add,No Order,No Order,Debit Card,2024-01-17 11:54:00
U0016,S0036,P0035,add,O7044,No Order,None,2024-01-13 22:55:00
U0034,S0041,P0011,view,No Order,No order,None,2024-01-05 12:55:00
U0066,S0190,P0027,view,O7046,No order,Credit Card,2024-01-26 4:23:00
U0016,S0032,P0029,add,O7047,No order,Paypal,2024-01-14 16:07:00
U0041,S0267,P0043,remove,O7048,No Order,None,2024-01-24 11:58:00
U0016,S0254,P0013,view,O7049,No Order,None,2024-01-19 16:21:00
U0010,S0210,P0043,view,No Order,Pending,None,2024-01-19 2:45:00
U0048,S0193,P0033,purchase,No Order,No order,None,2024-01-03 11:30:00
U0012,S0235,P0002,view,No Order,No order,None,2024-01-04 2:59:00
U0069,S0069,P0009,add,No Order,No order,None,2024-01-06 22:31:00
U0088,S0217,P0021,remove,No Order,No order,Credit Card,2024-01-16 0:28:00
U0087,S0276,P0007,purchase,No Order,No order,None,2024-01-12 6:44:00
U0003,S0130,P0049,purchase,O7056,No order,Paypal,2024-01-13 15:11:00
U0060,S0042,P0047,view,O7057,No order,Paypal,2024-01-26 6:04:00
U0080,S0181,P0032,view,No Order,No Order,None,2024-01-28 14:32:00
U0007,S0073,P0038,add,No Order,No Order,None,2024-01-02 20:48:00
U0024,S0247,P0014,purchase,No Order,No order,Paypal,2024-01-14 9:09:00
U0085,S0251,P0010,add,No Order,No Order,Credit Card,2024-01-15 5:07:00
U0066,S0084,P0033,view,No Order,No order,None,2024-01-11 0:47:00
U0013,S0133,P0024,remove,O7063,No Order,None,2024-01-04 21:25:00
U0035,S0004,P0024,purchase,No Order,No order,Credit Card,2024-01-19 19:19:00
U0058,S0200,P0028,add,O7065,Pending,Credit Card,2024-01-12 16:21:00
U0030,S0290,P0005,view,O7066,No order,None,2024-01-25 13:11:00
U0029,S0157,P0043,view,No Order,No order,Paypal,2024-01-08 8:26:00
U0061,S0261,P0017,remove,No Order,No order,Credit Card,2024-01-14 15:34:00
U0060,S0105,P0034,remove,No Order,No Order,None,2024-01-05 20:13:00
U0014,S0208,P0025,remove,No Order,No order,Paypal,2024-01-23 13:54:00
U0059,S0025,P0020,purchase,O7071,Delivered,Debit Card,2024-01-18 15:21:00
U0015,S0234,P0012,view,No Order,No order,None,2024-01-14 9:11:00
U0051,S0016,P0036,add,O7073,No order,None,2024-01-29 18:22:00
U0021,S0029,P0014,view,No Order,No Order,Credit Card,2024-01-06 3:25:00
U0037,S0256,P0014,purchase,O7075,Pending,None,2024-01-07 13:24:00
U0016,S0194,P0024,remove,O7076,No order,Paypal,2024-01-28 23:46:00
U0060,S0054,P0013,view,O7077,No order,None,2024-01-06 20:04:00
U0045,S0254,P0033,remove,No Order,No order,Credit Card,2024-01-15 22:56:00
U0074,S0175,P0039,purchase,No Order,No order,None,2024-01-13 4:53:00
U0072,S0284,P0019,remove,O7080,Canceled,None,2024-01-11 17:06:00
U0059,S0271,P0040,purchase,O7081,No order,Debit Card,2024-01-06 5:29:00
U0031,S0248,P0024,add,O7082,No Order,Paypal,2024-01-26 23:39:00
U0028,S0208,P0050,remove,No Order,Pending,None,2024-01-02 4:25:00
U0054,S0222,P0013,add,O7084,No Order,None,2024-01-09 1:55:00
U0030,S0258,P0027,add,No Order,No order,None,2024-01-13 10:37:00
U0018,S0045,P0016,add,O7086,No order,Credit Card,2024-01-08 10:38:00
U0095,S0209,P0017,view,No Order,No Order,Credit Card,2024-01-22 6:07:00
U0017,S0206,P0031,remove,O7088,Canceled,None,2024-01-29 0:46:00
U0079,S0109,P0008,purchase,No Order,No order,None,2024-01-01 3:21:00
U0071,S0293,P0045,add,O7090,No order,None,2024-01-21 5:19:00
U0055,S0219,P0010,view,No Order,No Order,None,2024-01-13 12:57:00
U0064,S0249,P0046,remove,O7092,No order,None,2024-01-26 21:12:00
U0041,S0003,P0031,view,No Order,Pending,None,2024-01-03 8:41:00
U0052,S0261,P0004,view,O7094,No order,Paypal,2024-01-12 6:09:00
U0008,S0193,P0018,add,No Order,No order,Debit Card,2024-01-13 6:27:00
U0009,S0289,P0049,purchase,O7096,No order,Debit Card,2024-01-18 20:40:00
U0027,S0163,P0034,purchase,O7097,Shipped,None,2024-01-22 23:07:00
U0042,S0223,P0040,add,No Order,No order,None,2024-01-22 5:03:00
U0057,S0122,P0035,view,O7099,No Order,None,2024-01-15 7:48:00
U0088,S0003,P0042,view,O7100,No order,Credit Card,2024-01-13 14:30:00
U0038,S0245,P0010,purchase,O7101,Delivered,None,2024-01-27 6:39:00
U0027,S0140,P0018,add,No Order,No order,Credit Card,2024-01-05 18:17:00
U0043,S0026,P0042,remove,O7103,Canceled,None,2024-01-26 2:18:00
U0001,S0005,P0013,add,O7104,No order,Credit Card,2024-01-26 15:51:00
U0076,S0284,P0040,remove,No Order,No order,None,2024-01-30 0:34:00
U0098,S0278,P0030,add,No Order,Canceled,None,2024-01-24 14:05:00
U0027,S0267,P0007,remove,No Order,Canceled,Debit Card,2024-01-14 11:49:00
U0003,S0008,P0044,remove,O7108,No Order,None,2024-01-18 7:56:00
U0017,S0108,P0029,view,No Order,No order,None,2024-01-14 4:59:00
U0098,S0201,P0041,remove,O7110,No order,Paypal,2024-01-10 16:41:00
U0018,S0294,P0019,add,No Order,Pending,Paypal,2024-01-18 16:19:00
U0096,S0246,P0007,remove,No Order,Canceled,None,2024-01-19 22:34:00
U0006,S0185,P0002,purchase,No Order,No order,None,2024-01-21 2:50:00
U0068,S0039,P0027,purchase,O7114,No order,None,2024-01-18 1:25:00
U0023,S0056,P0047,add,No Order,Pending,None,2024-01-15 23:35:00
U0074,S0013,P0036,remove,No Order,Canceled,Debit Card,2024-01-23 0:43:00
U0045,S0276,P0038,add,O7117,No order,None,2024-01-10 4:35:00
U0093,S0107,P0017,add,O7118,No order,None,2024-01-04 17:56:00
U0024,S0006,P0025,add,No Order,No Order,Credit Card,2024-01-16 3:53:00
U0028,S0211,P0005,view,O7120,No Order,Debit Card,2024-01-29 11:30:00
U0092,S0242,P0049,purchase,O7121,Delivered,Paypal,2024-01-08 20:02:00
U0013,S0251,P0027,view,No Order,No order,None,2024-01-17 5:21:00
U0034,S0228,P0037,add,No Order,Pending,None,2024-01-23 7:45:00
U0037,S0050,P0038,remove,O7124,No order,Debit Card,2024-01-17 22:22:00
U0083,S0019,P0008,purchase,O7125,No order,None,2024-01-16 0:27:00
U0045,S0057,P0018,add,No Order,No Order,None,2024-01-30 16:33:00
U0061,S0031,P0030,remove,O7127,No order,Debit Card,2024-01-01 9:10:00
U0079,S0037,P0037,view,No Order,No order,Paypal,2024-01-03 1:02:00
U0077,S0113,P0005,view,O7129,Pending,Paypal,2024-01-13 10:54:00
U0076,S0065,P0007,remove,O7130,No Order,None,2024-01-02 9:47:00
U0044,S0197,P0039,remove,No Order,Canceled,None,2024-01-04 6:01:00
U0036,S0116,P0003,add,No Order,No Order,Paypal,2024-01-29 1:36:00
U0003,S0158,P0014,remove,No Order,No Order,None,2024-01-06 19:08:00
U0019,S0020,P0001,remove,O7134,Canceled,Credit Card,2024-01-08 15:06:00
U0029,S0241,P0042,remove,O7135,No order,None,2024-01-29 6:22:00
U0035,S0279,P0046,purchase,No Order,No order,Credit Card,2024-01-06 7:32:00
U0007,S0159,P0037,purchase,No Order,Canceled,None,2024-01-20 11:33:00
U0007,S0235,P0041,view,O7138,Canceled,None,2024-01-17 22:14:00
U0028,S0120,P0030,remove,No Order,No Order,None,2024-01-25 19:09:00
U0080,S0012,P0050,purchase,No Order,No order,Debit Card,2024-01-17 13:17:00
U0047,S0237,P0043,purchase,O7141,No order,Paypal,2024-01-08 15:38:00
U0059,S0188,P0042,view,O7142,No order,None,2024-01-05 23:44:00
U0096,S0073,P0033,add,O7143,No order,None,2024-01-29 1:54:00
U0016,S0227,P0024,view,No Order,No order,Credit Card,2024-01-29 17:53:00
U0088,S0213,P0044,remove,O7145,Canceled,None,2024-01-18 1:37:00
U0095,S0176,P0042,add,No Order,No order,None,2024-01-24 20:47:00
U0076,S0165,P0017,add,No Order,No order,Credit Card,2024-01-03 8:14:00
U0096,S0237,P0044,remove,No Order,No Order,None,2024-01-05 13:05:00
U0017,S0184,P0001,add,O7149,No order,None,2024-01-17 1:35:00
U0017,S0186,P0017,purchase,No Order,Pending,None,2024-01-03 15:38:00
U0045,S0057,P0024,purchase,No Order,Pending,None,2024-01-14 5:58:00
U0094,S0222,P0032,purchase,O7152,Pending,Paypal,2024-01-22 7:22:00
U0021,S0242,P0040,remove,O7153,Pending,None,2024-01-22 20:55:00
U0096,S0134,P0019,view,O7154,No order,None,2024-01-06 3:01:00
U0050,S0124,P0009,view,O7155,Canceled,None,2024-01-19 18:36:00
U0058,S0268,P0016,purchase,O7156,Canceled,None,2024-01-19 6:55:00
U0036,S0077,P0042,purchase,O7157,No order,None,2024-01-27 6:13:00
U0060,S0061,P0007,view,No Order,No order,Paypal,2024-01-24 15:08:00
U0097,S0039,P0041,view,No Order,No order,None,2024-01-02 9:48:00
U0096,S0150,P0021,remove,No Order,No order,None,2024-01-23 23:14:00
U0054,S0050,P0027,view,No Order,No order,None,2024-01-29 17:07:00
U0033,S0278,P0022,remove,No Order,Pending,None,2024-01-16 4:21:00
U0087,S0050,P0012,add,O7163,No Order,Paypal,2024-01-03 14:36:00
U0080,S0181,P0019,view,O7164,No Order,None,2024-01-09 12:27:00
U0035,S0212,P0021,remove,No Order,No order,None,2024-01-22 5:31:00
U0050,S0268,P0036,add,O7166,No order,None,2024-01-26 2:02:00
U0010,S0269,P0034,purchase,No Order,Shipped,None,2024-01-18 4:59:00
U0059,S0268,P0002,view,No Order,No Order,None,2024-01-12 19:30:00
U0033,S0101,P0003,view,O7169,Pending,None,2024-01-02 11:55:00
U0040,S0210,P0043,view,No Order,No order,None,2024-01-28 7:04:00
U0051,S0186,P0013,remove,O7171,Canceled,Debit Card,2024-01-20 0:42:00
U0071,S0246,P0043,add,No Order,No Order,None,2024-01-09 21:46:00
U0070,S0271,P0017,view,No Order,No order,Credit Card,2024-01-14 10:01:00
U0061,S0240,P0050,purchase,No Order,No order,Paypal,2024-01-13 9:08:00
U0044,S0014,P0036,remove,O7175,No Order,None,2024-01-21 12:45:00
U0053,S0030,P0044,add,O7176,Pending,None,2024-01-25 22:29:00
U0016,S0289,P0012,purchase,No Order,Delivered,None,2024-01-11 11:02:00
